"logFC","logCPM","LR","PValue","FDR","gene_id","entrez_id"
2.16266748304326,1.37041034359633,16.813749749005,4.12334585574144e-05,0.000728398588143949,"NM_001166251_6_+_1","23945"
0.794450803454063,5.17420375549017,16.7936471196367,4.16725811728007e-05,0.000735364225405195,"NM_138745_12_+_1","108156"
-0.352622211500842,4.99053406070127,16.7578194422961,4.24668917178103e-05,0.000748153962397529,"NM_026696_6_+_1","68364"
-1.12932063608532,5.88139081993664,16.7568522738295,4.24885438397719e-05,0.000748153962397529,"NM_015783_4_-_1","100038882"
-2.61567304533674,2.57343450563963,16.7544179198312,4.25430911638323e-05,0.000748311542432639,"NM_011852_5_-_1","23960"
-1.81530926710214,4.91604248385314,16.687262679453,4.40759411272868e-05,0.000774443543725807,"NM_001110778_11_+_1","11488"
0.775292725164607,2.90959136324374,16.6753491210759,4.43536167241717e-05,0.000778488988299874,"NM_001271386_12_-_1","79221"
1.67219593702848,0.636656116802505,16.6399539355315,4.51890094937594e-05,0.000792304310685989,"NM_009661_11_-_1","11688"
0.795762393280925,3.11337544837585,16.6015604158085,4.61130660898929e-05,0.000807643039062148,"NM_028044_3_+_1","71994"
-0.34556833368968,6.7498533976194,16.5354161828045,4.77498128298417e-05,0.000835418100586921,"NM_001160018_1_-_1","208263"
-1.05629482169349,4.27155438992181,16.4505260049725,4.99363245276678e-05,0.000872742302261509,"NM_001289707_6_+_1","93675"
1.14189337892164,0.0484790218044505,16.4477304694463,5.00100166162773e-05,0.000873100407116732,"NM_009793_18_+_1","12326"
1.00022421191562,2.73616566644808,16.4284012895402,5.05225467425213e-05,0.000881111067578659,"NM_031196_10_+_1","20509"
1.6663005501482,3.60172612862315,16.418671026685,5.07825484647507e-05,0.000884705310886437,"NM_001253834_9_-_1","235574"
-0.749697789089797,7.85643016168771,16.3762246732886,5.19325833081039e-05,0.000902839547225168,"NM_001301305_6_-_1","11857"
0.387361132644324,4.03163097697472,16.3761915199883,5.19334917177844e-05,0.000902839547225168,"NM_172601_14_-_1","76338"
-1.07222945563452,4.9447534549452,16.3715611370765,5.2060522584459e-05,0.000904090196966727,"NM_026616_19_+_1","68209"
-0.384933653142024,4.96482862782264,16.3400227431675,5.29341049475484e-05,0.000918289213841668,"NM_009010_8_-_1","19358"
-0.834670353596467,4.51484929100187,16.3182263601376,5.35464428458842e-05,0.0009279310174697,"NM_145619_9_-_1","235587"
2.12754466850273,1.58810239391005,16.3123314787615,5.37132713517112e-05,0.000929840185815329,"NM_009221_6_-_1","20617"
0.493102015786449,4.02919991364563,16.3085077539127,5.38217643193157e-05,0.000930736537665215,"NM_026005_4_+_1","67157"
-2.07165024219209,0.881286431695037,16.2982780622404,5.41131024712745e-05,0.000934789604901143,"NM_001195537_15_+_1","100503915"
-1.0543834036926,0.820973975735139,16.280042781548,5.46363758385923e-05,0.00094283655508637,"NM_001013381_11_-_1","237926"
-0.553399164981074,3.64516204432566,16.2616278264397,5.51699693644006e-05,0.000951044503402499,"NM_183165_6_+_1","232491"
2.56071554543863,5.36976334318423,16.2582588417336,5.52681549685219e-05,0.000951737346472626,"NM_010740_2_-_1","17064"
0.261634305428719,5.22129611063846,16.2264319709333,5.62044319434987e-05,0.000966845841325741,"NM_174874_1_+_1","66615"
2.25567452706603,-0.121468871314961,16.2223722980729,5.63250001159772e-05,0.000967905316129111,"NM_008058_18_+_1","14370"
0.580201898167901,6.85245188994198,16.2013145435744,5.6954580416495e-05,0.000977700438509518,"NM_026609_8_-_1","68192"
0.357957272527475,4.04460027623977,16.1921918827595,5.72295203136527e-05,0.000981393581888563,"NM_025334_4_+_1","66073"
1.78909811515278,5.47307406387518,16.1749450059938,5.77529612359329e-05,0.000988954562676336,"NM_021475_14_-_1","58860"
0.934916388351176,4.81544624924175,16.1736991476816,5.77909588450799e-05,0.000988954562676336,"NM_007760_2_-_1","12908"
-0.756567670970746,2.56452752483602,16.1633149368496,5.81086480531533e-05,0.000993355232500311,"NM_176808_17_-_1","193813"
0.494625113738514,5.15838848317199,16.1494063933889,5.85369122801927e-05,0.000999635033746349,"NM_001127382_5_-_1","245945"
-0.419094649124409,6.83610031990211,16.1388146950926,5.88651739088017e-05,0.00100419580978934,"NM_016742_9_-_1","12539"
0.452511598318987,5.15959137159615,16.1302551576771,5.91318062142156e-05,0.0010076968554325,"NM_001013374_1_-_1","214895"
-1.18654951351744,2.13065915341028,16.1208774551411,5.94253191526941e-05,0.00101164824960048,"NR_040334_2_-_1","320973"
-1.05105123394551,3.76911678273109,16.107653965089,5.98416930138795e-05,0.00101768085393863,"NM_027258_11_-_1","217340"
-0.285442134045234,5.25854187030436,16.0018756814775,6.32797592035371e-05,0.00107503532949198,"NM_001291448_9_-_1","235169"
-0.473138101344073,4.25744436108883,15.9867905053847,6.37859954647389e-05,0.00108251496543105,"NM_178648_8_-_1","108159"
-0.633695675461803,4.19223153154152,15.8823055311948,6.74059828897425e-05,0.00114276816653261,"NM_001271433_17_-_1","68977"
-1.67412674908233,0.887960622757217,15.8377091122461,6.90133377528615e-05,0.00116881102772158,"NM_178401_1_+_1","51801"
0.566802672765209,4.81664407307899,15.8039561945091,7.02554545229551e-05,0.00118862089090332,"NM_001301628_10_-_1","14479"
-1.42793626400155,5.65172315724563,15.7780436148719,7.12242838973404e-05,0.00120377108448945,"NM_001270495_14_-_1","66039"
-3.13351675407623,5.00601428929709,15.7519110863288,7.22149493244436e-05,0.00121812360294915,"NM_001104557_11_+_1","66213"
-3.05557533771057,6.93016644746259,15.7517279518472,7.2221940507557e-05,0.00121812360294915,"NM_010738_15_-_1","110454"
3.97312520274762,5.74803338743398,15.7237479884034,7.32981175150395e-05,0.00123500555086172,"NM_001271418_15_-_1","110454"
1.18906929302874,-0.175987869762548,15.7036512815757,7.40810265412764e-05,0.00124691664263476,"NM_011056_13_+_1","238871"
1.18651642273696,2.71175403898055,15.6992891837899,7.42520692087504e-05,0.00124851506945164,"NM_019861_19_+_1","56464"
-2.54333479660538,4.18829847907238,15.675976275153,7.51729522150768e-05,0.0012625604661401,"NM_001038613_2_+_1","56177"
-0.813766781272411,2.20591921335836,15.6742587482947,7.52412489114019e-05,0.0012625604661401,"NM_178644_9_-_1","102644"
1.74596290948668,0.202463376944922,15.6720170314342,7.53304837048912e-05,0.00126276666811131,"NM_026708_11_+_1","68385"
-1.16836758665118,3.09053460888339,15.6466088794359,7.63493648337831e-05,0.00127854023090532,"NM_001039368_15_+_1","17749"
-1.19727299196385,7.43962818608769,15.628157875528,7.7097939498795e-05,0.00128975971979075,"NM_008303_1_+_1","15528"
-2.97300166215159,2.36555752329113,15.6213596856004,7.73756061212668e-05,0.0012930866314217,"NM_177820_15_-_1","328561"
2.14315355625381,5.09032047575627,15.6116012273369,7.77759420245023e-05,0.00129713514691474,"NM_020008_6_-_1","56644"
2.14315355625381,5.09032047575627,15.6116012273369,7.77759420245023e-05,0.00129713514691474,"NR_132130_6_-_1","56644"
-1.88497719293019,4.24175158405288,15.6046124154886,7.80639345520122e-05,0.0013000852172997,"NM_021530_15_+_1","59033"
1.28957209072917,4.81761111135425,15.6034662336287,7.81112683113462e-05,0.0013000852172997,"NM_001302649_1_-_1","15950"
-0.943668344350154,0.201110148585435,15.5922452242331,7.85761889820775e-05,0.00130649831548619,"NM_016845_6_+_1","54137"
-0.592187410093704,2.76084809376045,15.5880652264598,7.87500898676249e-05,0.00130806449880323,"NM_017463_17_+_1","18515"
2.00441839353621,0.480632795819014,15.5819766041429,7.90040884575612e-05,0.00131095661848032,"NM_153511_2_+_1","215257"
1.84673386956672,-0.21645485588564,15.5493642308615,8.0378673645108e-05,0.00133241859918168,"NM_001145676_13_+_1","72371"
0.718787758112077,3.18039187113594,15.540010132473,8.07773638121717e-05,0.00133767640516806,"NM_026954_4_-_1","69136"
0.827840486259678,-0.297058635856981,15.4911002284943,8.28946305187313e-05,0.00137135461839002,"NM_010808_2_+_1","17391"
0.420534721977501,6.2501201139699,15.4214028679362,8.60086191658263e-05,0.00142143751171236,"NM_009072_12_+_1","19878"
0.359335030052557,5.26584034695034,15.3911911832785,8.73947547112464e-05,0.00144289267561998,"NM_029561_14_+_1","76273"
1.06476130125388,2.04341238473222,15.3786593621749,8.79762996674403e-05,0.0014504377212466,"NM_001037812_1_-_1","381259"
-2.72652266445362,1.11517141884069,15.3767971005507,8.80630504556267e-05,0.0014504377212466,"NM_001033324_9_-_1","235320"
2.50787144193203,0.423979467730649,15.3756421009762,8.81168976956227e-05,0.0014504377212466,"NM_008809_18_+_1","18596"
-2.03365765753385,1.20164132390615,15.3661118530443,8.85624737921867e-05,0.0014563113801639,"NM_001289150_2_-_1","73847"
0.756966234472806,5.31494005315129,15.3556289034588,8.90552112718241e-05,0.00146294802020211,"NM_027457_17_-_1","70544"
-1.56721550433686,0.759084786384898,15.3446050405043,8.95763497091959e-05,0.00147003747507761,"NM_145825_3_-_1","207175"
3.45882309244516,4.23841789156806,15.3412563864546,8.97352596888835e-05,0.00147117417258169,"NM_001271416_15_-_1","110454"
1.45113573566038,5.63483880183308,15.3276576933952,9.0383504358258e-05,0.0014803230439355,"NM_001164402_6_+_1","19277"
-1.39812258401496,5.79379763048163,15.3252985671153,9.04964417253273e-05,0.00148069502009406,"NM_001302651_1_-_1","15950"
0.44167095962031,3.97459462279919,15.278923795671,9.27455795695878e-05,0.00151598377123158,"NM_172605_14_+_1","219249"
1.53150395188269,0.681460172365443,15.2277545379265,9.52925843184415e-05,0.00155606626990044,"NM_009544_9_+_1","22646"
-0.608628607710991,7.6117765733475,15.2227077295544,9.55475772440625e-05,0.00155867921486313,"NM_009187_17_-_1","20463"
0.905064139299364,4.33722395380195,15.2180712066299,9.57824453938411e-05,0.00156095899836974,"NM_172338_4_-_1","214063"
-0.512573103225231,1.90566346402846,15.203348120754,9.65321180293819e-05,0.00157161566367082,"NM_007949_7_+_1","13871"
-0.982183128028885,2.11807870046614,15.1860692771943,9.74194600005625e-05,0.00158449034496455,"NM_026855_8_+_1","68865"
0.961246537574996,1.25949530955765,15.1598440303818,9.87819471943849e-05,0.00160505993604659,"NM_145549_4_+_1","230500"
1.14062889801021,1.64100513390276,15.1501894859182,9.92883476054964e-05,0.00161169245554283,"NM_175652_6_-_1","320332"
-1.28586633873829,4.62607719587992,15.1304095154062,0.000100334021427207,0.00162705694233388,"NM_194067_12_+_1","52668"
1.62424656970914,2.57673171612501,15.1183959309617,0.000100974525624693,0.00163582718660102,"NM_029522_3_-_1","76123"
-1.18115223780144,5.78433248661124,15.1119335082679,0.000101320770126382,0.00163981771059572,"NR_003517_11_+_1","236604"
-1.61980232161934,8.63513873103202,15.1073390207609,0.000101567660648847,0.00164219396936772,"NM_029803_12_-_1","76933"
0.789831169112402,6.89200907427095,15.0865590283749,0.000102691883131075,0.00165839414519908,"NM_009615_12_-_1","11491"
-1.00662814523413,6.70789954188556,15.0850918847304,0.000102771729063888,0.00165839414519908,"NM_138596_13_+_1","28077"
0.347264463059645,6.65937492816193,15.0564265429461,0.000104344371903729,0.00168211737456984,"NM_008511_6_+_1","16970"
2.30330334026112,3.74503329303109,15.0513285604428,0.00010462658448796,0.00168501165655732,"NM_026976_1_+_1","69169"
1.37846757725793,2.63576567225847,15.0347303827114,0.000105550754573099,0.00169822885617561,"NM_001293679_X_+_1","27083"
-1.62301631624284,0.473893111101067,14.9836558164025,0.000108446395732031,0.00174310852140878,"NM_001271747_2_+_1","13436"
-0.421312375692063,4.39296654570002,14.9787105330182,0.000108730976617592,0.00174597265877818,"NM_172297_7_-_1","243846"
-0.580246318547274,5.95960065653613,14.9747059181878,0.000108961976546467,0.00174797164917309,"NM_019920_3_+_1","56692"
-1.41646658902336,4.21943899232975,14.9609643104072,0.000109758401760587,0.00175902844852832,"NM_020258_9_-_1","56857"
-0.508806694860946,4.45348190121181,14.9529719791428,0.000110224307138441,0.00176334658897059,"NM_001113562_19_+_1","66388"
-0.965561733830029,4.68170061203311,14.9526564800531,0.000110242739643155,0.00176334658897059,"NM_009059_17_+_1","19732"
-0.936216095680433,5.57141187494267,14.9502355628879,0.000110384280941668,0.00176389136760829,"NM_001037713_11_+_1","327959"
0.461570331495658,4.60236880808546,14.9370315551572,0.000111159491784922,0.00177455099190891,"NM_012039_9_+_1","26951"
1.40441475906331,0.771711953888189,14.9338625884292,0.000111346356610475,0.00177580666504811,"NM_145980_6_+_1","213393"
0.943328022791072,5.76475998616119,14.9094045260378,0.000112799255785056,0.00179570123591514,"NM_153526_5_+_1","231070"
1.33004795069005,2.4062135214415,14.9091809593197,0.00011281262410752,0.00179570123591514,"NM_001252332_11_+_1","20362"
1.50029367018066,2.71878924461318,14.9021290915278,0.00011323511474506,0.00180067971713292,"NM_153128_1_+_1","240756"
0.382388404787031,5.40759874607648,14.8894675881722,0.000113997690106605,0.00181105139626282,"NM_013551_9_-_1","15288"
1.11620378625678,3.35139960692089,14.8842690885852,0.000114312279560976,0.00181429286254852,"NM_134038_11_-_1","104681"
0.998808107191096,2.6119019247982,14.876264265078,0.000114798404552682,0.00182024793924065,"NR_037610_11_-_1","18472"
0.610162368633728,5.26648735607787,14.8628122623925,0.000115620022658998,0.00183150597669578,"NM_145131_13_+_1","69617"
1.42116277755185,1.21101931980692,14.8483629294392,0.000116509150424396,0.00184381067272398,"NM_029964_11_+_1","77727"
2.69338066068437,1.35120127311342,14.8077457212235,0.000119045537533294,0.00188213517963283,"NM_029422_15_+_1","75766"
-0.470684866289507,6.20211512298242,14.783851415414,0.000120563536266135,0.00190416245156706,"NM_025531_2_-_1","66390"
1.56767242910131,3.71704323883167,14.7821740567092,0.000120670827471193,0.00190416245156706,"NM_001113412_4_+_1","75578"
0.416513309831648,4.90553909156259,14.7696987374144,0.000121471825075353,0.0019149607313272,"NM_001145778_13_-_1","72739"
3.34949054021593,7.83334521453815,14.7654149143321,0.000121748107425838,0.00191747427155991,"NM_001271417_15_-_1","110454"
0.591165244742309,4.48103669777222,14.7623156147081,0.000121948389017802,0.00191878716411424,"NM_008991_3_-_1","19299"
1.84333925622033,0.224961783746664,14.751031081408,0.000122680419549795,0.00192694193254479,"NM_172298_7_+_1","243931"
0.527094369616064,3.53876083388905,14.7507071202636,0.000122701500183371,0.00192694193254479,"NM_172486_17_+_1","210503"
-0.725417192774611,4.49065915925981,14.7470439984985,0.00012294011884212,0.00192884348978779,"NM_146078_17_-_1","224826"
0.734660697133905,5.15598295336899,14.7330528367787,0.000123855821679428,0.00194135424028757,"NM_010753_5_-_1","17122"
-1.12455681481712,3.48445790281075,14.7288026589596,0.000124135347475778,0.00194387899563454,"NM_001277116_5_+_1","19664"
1.32680990717652,3.63455078334803,14.7256976309701,0.000124339960402684,0.00194522696870205,"NM_001142337_2_+_1","16909"
-0.811168082617496,3.12079585241793,14.7130850422166,0.000125174592313841,0.00195641927091662,"NM_001033172_19_-_1","74998"
1.02207166929462,0.850980489336464,14.705799612251,0.000125659269534071,0.00196212585378082,"NM_024479_5_+_1","79565"
0.280476034416557,5.6121215644047,14.7014866976993,0.000125947084250499,0.00196475056999518,"NM_012003_6_-_1","26894"
-0.612274249646577,5.83246337772553,14.6809845245411,0.000127324362562958,0.00198434958596459,"NM_001038230_11_+_1","66156"
-2.22207688983729,0.316223014613137,14.6768961563927,0.000127600815622829,0.00198677133319379,"NM_001031621_17_-_1","381072"
-0.495226580681373,3.45773592727259,14.6657397745587,0.000128358281897733,0.00199667086656274,"NM_001039158_4_+_1","140499"
1.00921141331553,3.16350138601828,14.6214075258319,0.000131413237499781,0.00204225628845541,"NM_008441_4_-_1","16561"
-0.9698909666184,2.8427376782822,14.6031599106172,0.000132691858321728,0.00206017605195637,"NM_026725_1_-_1","68440"
-1.22743557479206,3.26055346481388,14.5970879871066,0.000133120092814634,0.00206487130735441,"NM_001164806_5_-_1","666938"
1.62830366329586,4.12310127807598,14.5676487950006,0.000135216160833619,0.00209540360287113,"NM_001033468_8_+_1","382045"
0.563859851643362,3.96837986065522,14.56399526292,0.000135478599302326,0.00209748989919856,"NM_001145779_13_-_1","16563"
-0.458010715336869,3.72056014008686,14.5619743937535,0.000135623981460216,0.00209776169627108,"NM_001166138_9_-_1","74125"
-0.468479147742449,5.04431071645979,14.5587699264795,0.00013585483422509,0.00209935375185306,"NM_144545_2_+_1","78655"
-0.292000098963297,5.60830768720656,14.5178995912754,0.000138834107601419,0.00214214895625696,"NM_027444_16_-_1","70508"
0.554536810974359,2.85723921036579,14.5172052047753,0.000138885289711621,0.00214214895625696,"NM_183263_11_+_1","67390"
2.91602639780766,2.22264111684792,14.5048565583235,0.000139798668170167,0.00215421215337146,"NM_026018_4_+_1","67182"
-1.0307905969372,3.13172236560684,14.4879914121001,0.000141055892410722,0.00217154620108101,"NM_012029_9_-_1","26940"
0.454868566998957,4.59264912221221,14.4827364130071,0.000141449951493574,0.00217557184063827,"NM_172656_1_+_1","227154"
0.507691304802731,2.8426151304107,14.4555966268795,0.000143502809832527,0.00220507922487041,"NM_207541_17_-_1","224694"
-1.16342537979686,3.24598775942036,14.4471244008472,0.000144149774469402,0.00221294850216778,"NM_010397_17_-_1","15039"
-0.430667233218373,5.3936328056571,14.4218617962307,0.000146096390968758,0.00224073632914793,"NM_133797_13_-_1","97820"
0.34092934331921,5.20653720196879,14.3946334695442,0.000148224128645931,0.00227124759589951,"NM_011818_6_-_1","23885"
2.16366193650899,6.46115908083501,14.3684730784648,0.000150297802052284,0.00229916551453684,"NM_026835_19_-_1","68774"
-0.910934588618591,7.0732448264215,14.3681163385753,0.000150326280976054,0.00229916551453684,"NM_001007571_8_-_1","101966"
1.26315132400632,0.613651003302553,14.3526391921951,0.000151567084056997,0.00231598455908694,"NM_001013832_17_-_1","436440"
0.899163949141002,1.90899260118281,14.3480222354821,0.000151939218873244,0.00231951118225936,"NM_001291272_11_+_1","64656"
-1.276720157252,1.0724796071584,14.3408250396978,0.000152521161387096,0.00232623120773571,"NM_001252447_11_-_1","69922"
-2.90995922791333,3.4953577338369,14.3378925769475,0.000152758914135809,0.00232769409459867,"NM_018732_2_-_1","20269"
0.313683300955098,7.12188692261245,14.3265270539929,0.000153683918468284,0.00233901387242434,"NM_207678_4_+_1","56036"
-0.416155011257825,3.80516501210867,14.3252666165376,0.00015378684835451,0.00233901387242434,"NM_026283_14_+_1","67630"
-0.499365564372957,3.13099080927266,14.3117144250792,0.00015489794343337,0.00235373162007873,"NM_030133_17_-_1","78586"
0.837860395770546,2.70749465149798,14.308145156285,0.000155191917394034,0.00235601716591443,"NM_026319_4_+_1","67694"
-2.99791389543736,2.82503255818691,14.302083570799,0.00015569245269191,0.00236143146130031,"NM_001168515_14_+_1","77945"
-1.25881700012435,2.68823226923454,14.300121655302,0.000155854805814961,0.00236171118950076,"NR_104070_3_+_1","19260"
-0.62044129338231,4.97821800756785,14.294343004458,0.000156333994057683,0.00236678706317402,"NM_010846_16_-_1","17857"
0.266440977780937,4.2514186515104,14.2909320395228,0.000156617540620981,0.00236889443237873,"NM_024261_10_+_1","73419"
0.744178875259512,1.97417060985135,14.2742436365443,0.000158012296833126,0.00238778987415141,"NM_001163609_18_+_1","73677"
0.495083707079535,2.79641939232678,14.2589736830995,0.000159299460921719,0.00240502617588439,"NM_026166_10_+_1","67454"
-0.820791158244329,2.64481964559241,14.2296619058947,0.000161799930478431,0.00244053185577347,"NM_001293801_3_-_1","99889"
1.15124247407445,0.839550003805902,14.2072566121409,0.000163737859491162,0.00246749496061474,"NM_009936_2_+_1","12841"
1.37747899279332,2.81575472192522,14.2019112313454,0.000164203647601169,0.00247224409246127,"NM_138744_3_+_1","99167"
0.547194287583344,2.62623689465528,14.1860924881859,0.000165589900853609,0.00249083030514077,"NM_130881_4_+_1","230721"
-1.97384422771886,2.16346294148295,14.1796109944972,0.000166161295914414,0.00249713647184198,"NM_025807_10_+_1","66859"
-0.872575374708916,3.92525804095751,14.1769510718827,0.000166396363478351,0.00249838126353451,"NM_011394_8_+_1","20516"
0.538515234077023,2.58094564447014,14.1706172483229,0.000166957456936265,0.00250451446597902,"NM_028077_19_+_1","72056"
-0.995767676144866,5.07848271263003,14.1495732960862,0.000168835393777138,0.00253037228061791,"NM_025966_17_+_1","67101"
-1.20101560996904,1.02008813148834,14.1462480069642,0.000169134078918152,0.00253253592073521,"NR_028331_11_-_1","319475"
2.52149563414581,1.10778121362899,14.1431884026686,0.000169409369716153,0.00253434563939088,"NM_010905_4_+_1","18027"
0.883186734038498,2.31249346589377,14.138649114168,0.000169818628164075,0.00253815437777836,"NM_030234_2_+_1","241627"
-0.415402595439389,3.64162624593821,14.1131899548593,0.000172132528766253,0.00257039757013919,"NM_026430_1_-_1","67883"
2.20517018709268,0.9652550446256,14.10487034975,0.00017289553412856,0.00257944419143982,"NM_001286465_19_+_1","12234"
-1.09265661861222,0.363716052411756,14.1009724299116,0.000173254190076139,0.00258244733273343,"NR_045618_5_+_1","791294"
0.470037176520984,3.63412345981884,14.088420602811,0.00017441421017381,0.00259737895023811,"NM_026445_5_+_1","67902"
-2.41005351328247,3.45485726976807,14.0702092353818,0.000176111199880273,0.00262027280257041,"NM_009613_11_+_1","11488"
-0.831037796103026,1.31928022745047,14.0548462529879,0.000177555694863495,0.00263937183732321,"NM_198322_13_+_1","212569"
0.745362722518847,2.36235114302939,14.0350993294582,0.000179429929719145,0.00266481862137637,"NR_045645_19_+_1","100502982"
-0.983214201621569,5.12944243509641,14.0149164228852,0.000181366140294389,0.00269113899491069,"NM_010281_4_+_1","14590"
2.81858983444885,1.48119113803744,14.0025964442825,0.000182558365264832,0.00270638241405705,"NM_007648_9_-_1","12501"
-1.22792074980068,4.45257698765276,13.9907284992849,0.000183714310996135,0.00272106097270539,"NR_003634_6_+_1","66184"
2.23333314199232,0.789851065443492,13.9750764904918,0.000185250108901592,0.00274133411829038,"NM_001164558_4_+_1","67182"
-0.37376456658539,4.20532743824067,13.9637684901507,0.00018636770730147,0.00275538778785984,"NM_001198876_2_+_1","13427"
0.510439899959783,4.32929532842789,13.9372294428702,0.000189017377706879,0.00279204697169,"NM_080463_2_+_1","140484"
-0.969633545486305,4.80388987259775,13.9261659352278,0.00019013314033765,0.00280600266733919,"NM_025471_4_-_1","66291"
0.868996305564795,0.779152258625916,13.9101659587498,0.000191758496015927,0.00282744715015038,"NM_001243908_7_+_1","73729"
1.19246688701948,4.24323600420285,13.8704278245112,0.00019585610403944,0.00288527336031531,"NM_001110013_10_-_1","237500"
1.1151405344499,1.88379257465381,13.8614318086577,0.000196795909146749,0.00289651808520834,"NM_198425_7_+_1","386655"
-0.544119851276346,3.9265031056673,13.8542736688385,0.000197546957767916,0.00290496695692587,"NR_037572_14_+_1","28199"
0.567624441948743,4.52995528077983,13.8451127978105,0.000198512351610558,0.00291654986775368,"NM_001290487_7_+_1","66349"
1.26987976759118,1.25865958912393,13.8377413937513,0.000199292617154178,0.00292444861298162,"NM_025303_1_-_1","29819"
-0.765166452370088,6.4661206491217,13.8366691308993,0.000199406373647336,0.00292444861298162,"NM_183201_11_+_1","327978"
-0.701572010227599,7.18161100711877,13.8321850886528,0.000199882795419491,0.00292719618082794,"NM_009156_7_-_1","20364"
0.717586337802665,3.99285081817462,13.8315491545931,0.000199950455103779,0.00292719618082794,"NM_153808_19_-_1","226026"
0.587633260601001,5.53147638796159,13.8211027606788,0.000201065199010419,0.00294089213989304,"NM_178764_7_+_1","319604"
1.590058339328,1.77830339388528,13.8048488398158,0.000202812132553839,0.00296380223271688,"NM_001163488_15_+_1","18642"
1.65536068325793,2.22597561202535,13.7739775839889,0.000206172319506065,0.00301022592118686,"NM_024440_10_+_1","70377"
1.50113322914333,1.32357776969785,13.747179181294,0.000209134644980665,0.00305076325224684,"NM_001081115_7_-_1","233038"
0.381486543333875,7.26164100032128,13.6823580091383,0.000216478610453633,0.00315508923281933,"NM_019648_10_-_1","56307"
-0.44893276705252,5.19353116293476,13.6656042017819,0.000218418648743473,0.00318053987979516,"NM_024475_11_-_1","79560"
1.17430058839476,0.448551658226511,13.6607575531211,0.00021898313554072,0.0031859328345379,"NM_028523_16_+_1","73379"
-0.593450790431963,9.3306865595869,13.6529369070206,0.00021989710377009,0.0031963962532958,"NM_008503_17_+_1","16898"
-1.11177519090998,10.3062467933894,13.6466313382039,0.000220636809003743,0.00320431032969949,"NM_001164038_15_+_1","17069"
-0.493169059011383,5.31523121627304,13.6208064870684,0.000223692572842375,0.00324581681071283,"NM_001256055_2_+_1","100042807"
0.382733689472744,4.66390553210455,13.6080335316405,0.00022521967821981,0.00326508846224851,"NM_029734_15_+_1","76773"
-0.287838998847326,4.63174227526158,13.5954075953927,0.000226739530852451,0.00328422104220615,"NM_009682_7_-_1","11778"
1.0059199902894,7.24216993014798,13.5881252438211,0.000227620842394136,0.00329407905161391,"NM_026611_dup1_17_-_1","68195"
0.498352283513559,4.83428151466982,13.5748239003792,0.000229239493731477,0.0033145809089227,"NM_029998_15_-_1","77877"
1.49028823748655,0.387459032143209,13.5719108789693,0.000229595527102101,0.00331680650992305,"NM_001024721_1_-_1","545384"
1.35050606222407,2.58950939711322,13.5617629258036,0.000230840180870582,0.00333185418493151,"NM_001256087_5_-_1","74132"
1.13650808952253,3.03219875777826,13.5573567797049,0.000231382712740031,0.00333675017467193,"NM_019877_11_+_1","56358"
-0.626837988778232,5.24918584823631,13.5501967046674,0.000232267079725844,0.00334525223115616,"NM_025606_19_+_1","94063"
0.986030778103263,2.54142086292969,13.5492847631817,0.000232379961216137,0.00334525223115616,"NM_026058_8_+_1","67260"
0.404202893848634,5.11670456861887,13.545830141019,0.000232808081160638,0.00334847801921756,"NM_008971_15_-_1","19230"
0.900326454736152,0.0102393613655589,13.5409964607759,0.000233408437649735,0.0033541732664359,"NM_027581_14_-_1","70859"
-0.917174399064612,1.15904254120259,13.5364854368915,0.000233970126647748,0.0033593033669433,"NR_015508_X_+_1","70252"
-0.322282573941867,4.61284025805865,13.5272082109395,0.00023512956300303,0.0033729993517856,"NM_134093_15_+_1","68614"
-2.32956812209472,0.845379209234465,13.5209610546116,0.000235913571989775,0.00338129050648401,"NM_001290788_2_-_1","11834"
1.39017618050076,0.863648044823346,13.5084128442695,0.000237496323391325,0.00340100537798869,"NM_008377_6_-_1","16206"
0.636939429614592,5.48736047879931,13.4742085512406,0.000241865190975225,0.00346054895300298,"NM_010891_1_+_1","18000"
-2.59432623894571,1.11916913229854,13.4521243861461,0.000244728911027644,0.00349847226382811,"NR_046286_17_-_1","15024"
-0.32624990924844,5.83695849353048,13.4472011344904,0.000245371967881855,0.00350461215396791,"NM_009632_14_+_1","11546"
-0.534221442469885,4.73247430911825,13.4389705784409,0.000246450817991297,0.00351696032526537,"NM_008325_5_+_1","15932"
1.69360573885685,3.14993985377004,13.395701922552,0.000252201543568663,0.00359447170155521,"NM_194054_11_+_1","68585"
-1.67956430770633,2.6469985018806,13.3948175713979,0.000252320480177418,0.00359447170155521,"NM_001270495_dup1_14_-_2","66039"
0.680014059925408,4.62311018694223,13.364417685764,0.000256443524346466,0.00365003874939277,"NM_028758_7_-_1","74105"
-0.452788350127332,4.55002135121806,13.3529451208194,0.000258017103812099,0.00366925363142145,"NM_001081232_5_-_1","320661"
0.57993194812832,4.14228822252092,13.3357240808419,0.000260397433447165,0.00369989807818306,"NM_029037_8_-_1","74653"
0.880960611633127,2.8801095574153,13.333089381811,0.000260763554441958,0.00370189506223786,"NM_001293560_3_+_1","229905"
1.34639489338508,3.20158560668618,13.3217698425751,0.000262342443894037,0.00372109061948577,"NM_008830_5_+_1","18670"
-0.447940492135396,5.75964965723085,13.3041812809812,0.000264814899735425,0.00375291651084461,"NM_134133_18_-_1","106878"
-1.21720223781488,6.46558117693774,13.2879275458601,0.000267120593981155,0.00378110148264931,"NM_019973_16_+_1","20658"
